編號,答案,類近題目
23810911,"第 2 課 第 11 題
Chapter 2 Question 11
📌 參考答案
D. 氨基酸透過肽鍵連接
D. Amino acids are linked by peptide bonds
📌 詳細解釋
題目問及蛋白質的一級結構特徵。
The question asks about the characteristics of the primary structure of proteins.
蛋白質是由多個氨基酸分子透過縮合反應連接而成。
Proteins are formed by multiple amino acid molecules linked together through condensation reactions.
氨基酸之間形成的化學鍵特定稱為肽鍵。
The chemical bond formed between amino acids is specifically called a peptide bond.
其他選項分析：
Analysis of other options:
A. 糖苷鍵是連接單糖分子的化學鍵。
A. Glycosidic bonds are the chemical bonds linking monosaccharide molecules.
B. 酯鍵是連接甘油和脂肪酸的化學鍵。
B. Ester bonds are the chemical bonds linking glycerol and fatty acids.
📌 考試提醒
肽鍵 (Peptide bond)：連接兩個氨基酸的化學鍵，形成過程中會釋出水分子。
Peptide bond: The chemical bond linking two amino acids, releasing a water molecule during its formation.
常見錯誤：學生常把所有大分子的連接鍵都稱為共價鍵，在生物科必須指出特定的鍵名稱。
Common trap: Students often call all large molecule bonds covalent bonds; in biology, the specific bond name must be stated.
📌 改正試一試
構成蛋白質的氨基酸是透過肽鍵相連的。
Amino acids constituting proteins are linked by peptide bonds.",
23810912,"第 2 課 第 12 題
Chapter 2 Question 12
📌 參考答案
A. 澱粉是植物的主要儲存碳水化合物
A. Starch is the main storage carbohydrate in plants
📌 詳細解釋
題目問及動植物儲存能量的物質差異。
The question asks about the difference in energy storage substances between plants and animals.
植物透過光合作用製造葡萄糖，並將過剩的葡萄糖轉化為澱粉儲存。
Plants produce glucose through photosynthesis and convert excess glucose into starch for storage.
動物則將過剩的碳水化合物轉化為糖原，儲存在肝臟和肌肉中。
Animals convert excess carbohydrates into glycogen, stored in the liver and muscles.
其他選項分析：
Analysis of other options:
B. 糖原是動物的儲存物質，不是植物的。
B. Glycogen is the storage substance in animals, not plants.
C. 纖維素是植物細胞壁的結構成分，不是儲存能量的物質。
C. Cellulose is a structural component of plant cell walls, not an energy storage substance.
📌 考試提醒
糖原 (Glycogen)：動物體內儲存碳水化合物的主要形式，高度分支。
Glycogen: The main form of carbohydrate storage in animals, highly branched.
常見錯誤：學生常以為植物也可以儲存糖原，緊記糖原只存在於動物和真菌中。
Common trap: Students often think plants can also store glycogen; remember glycogen only exists in animals and fungi.
📌 改正試一試
植物儲存澱粉，動物儲存糖原，兩者皆是不溶於水的多糖。
Plants store starch and animals store glycogen; both are water-insoluble polysaccharides.",
23810913,"第 2 課 第 13 題
Chapter 2 Question 13
📌 參考答案
C. 蛋白質
C. Proteins
📌 詳細解釋
題目問及哪種食物分子含有氮元素。
The question asks which food molecule contains the element nitrogen.
所有碳水化合物和脂質都只含有碳 (C)、氫 (H) 和氧 (O)。
All carbohydrates and lipids contain only carbon (C), hydrogen (H), and oxygen (O).
蛋白質除了含有 C、H、O 外，還必定含有氮 (N)，部分更含有硫 (S)。
Besides C, H, and O, proteins must also contain nitrogen (N), and some even contain sulphur (S).
其他選項分析：
Analysis of other options:
A. 葡萄糖是碳水化合物，沒有氮。
A. Glucose is a carbohydrate and has no nitrogen.
B. 甘油三酯是脂質，沒有氮。
B. Triglycerides are lipids and have no nitrogen.
📌 考試提醒
氨基酸結構 (Amino acid structure)：包含一個氨基 (-NH2) 和一個羧基 (-COOH)。
Amino acid structure: Contains an amino group (-NH2) and a carboxyl group (-COOH).
常見錯誤：學生常忘記氮是蛋白質獨有的基本元素（相對於糖和脂質）。
Common trap: Students often forget that nitrogen is a fundamental element unique to proteins (compared to sugars and lipids).
📌 改正試一試
若食物樣本中驗出大量氮元素，代表其含有豐富蛋白質。
If a large amount of nitrogen is detected in a food sample, it indicates it is rich in protein.",
23810914,"第 2 課 第 14 題
Chapter 2 Question 14
📌 參考答案
B. 油斑測試
B. Spot test
📌 詳細解釋
題目問及哪項測試用於檢驗脂質的存在。
The question asks which test is used to examine the presence of lipids.
油斑測試是檢驗脂質的標準方法。
The spot test is the standard method for testing lipids.
若樣本含有脂質，會在濾紙上留下一個半透明的油斑。
If the sample contains lipids, it will leave a translucent spot on the filter paper.
其他選項分析：
Analysis of other options:
A. 尿糖試紙用於檢驗葡萄糖。
A. Clinistix paper is used to test for glucose.
C. 尿蛋白試紙用於檢驗蛋白質。
C. Albustix paper is used to test for proteins.
📌 考試提醒
半透明斑點 (Translucent spot)：脂質測試呈陽性的結果，且斑點不會乾透消失。
Translucent spot: The positive result for the lipid test, and the spot will not disappear after drying.
常見錯誤：學生常寫下「透明」斑點，必須準確使用「半透明」(translucent) 一詞。
Common trap: Students often write ""transparent"" spot; the word ""translucent"" must be used accurately.
📌 改正試一試
脂質會在濾紙上留下半透明的斑點，即使加熱也不會消失。
Lipids leave a translucent spot on filter paper that does not disappear even when heated.",
23810915,"第 2 課 第 15 題
Chapter 2 Question 15
📌 參考答案
D. 壞血病
D. Scurvy
📌 詳細解釋
題目問及缺乏維生素 C 的典型缺乏症。
The question asks about the typical deficiency disease of vitamin C.
維生素 C 對於維持健康的牙齦和傷口癒合至關重要。
Vitamin C is crucial for maintaining healthy gums and wound healing.
長期缺乏會導致微絲血管脆弱，牙齦出血，這稱為壞血病。
Long-term deficiency leads to fragile capillaries and bleeding gums, known as scurvy.
其他選項分析：
Analysis of other options:
A. 佝僂病是缺乏維生素 D 引起。
A. Rickets is caused by vitamin D deficiency.
B. 貧血是缺乏鐵質引起。
B. Anaemia is caused by iron deficiency.
📌 考試提醒
壞血病 (Scurvy)：因缺乏維生素 C 導致牙齦出血和傷口難以癒合的疾病。
Scurvy: A disease causing bleeding gums and poor wound healing due to vitamin C deficiency.
常見錯誤：學生常把壞血病與貧血混淆，壞血病是血管脆弱出血，貧血是血紅蛋白不足。
Common trap: Students often confuse scurvy with anaemia; scurvy involves fragile bleeding vessels, while anaemia is insufficient haemoglobin.
📌 改正試一試
多吃新鮮柑橘類水果可補充維生素 C，有效預防壞血病。
Eating more fresh citrus fruits replenishes vitamin C and effectively prevents scurvy.",
23810916,"第 2 課 第 16 題
Chapter 2 Question 16
📌 參考答案
D. 纖維素
D. Cellulose
📌 詳細解釋
題目問及以下哪種碳水化合物不溶於水。
The question asks which of the following carbohydrates is insoluble in water.
纖維素是一種多糖，其巨大的分子結構和缺乏極性使其不溶於水。
Cellulose is a polysaccharide, and its massive molecular structure and lack of polarity make it insoluble in water.
其他選項分析：
Analysis of other options:
A、B 和 C 的果糖、蔗糖及麥芽糖均為單糖或雙糖，分子較小且具有親水性，易溶於水。
Fructose, sucrose, and maltose in A, B, and C are monosaccharides or disaccharides, which are smaller molecules, hydrophilic, and easily soluble in water.
📌 考試提醒
多糖 (Polysaccharide)：由大量單糖聚合而成的大分子，通常不溶於水或只微溶於水。
Polysaccharide: A large molecule polymerized from numerous monosaccharides, usually insoluble or only slightly soluble in water.
常見錯誤：學生常以為所有碳水化合物都能溶於水，忽略了多糖作為結構或儲存物質的非水溶性特徵。
Common trap: Students often think all carbohydrates are water-soluble, ignoring the insoluble nature of polysaccharides as structural or storage materials.
📌 改正試一試
纖維素是構成植物細胞壁的多糖，不溶於水。
Cellulose is a polysaccharide that makes up plant cell walls and is insoluble in water.",
23810917,"第 2 課 第 17 題
Chapter 2 Question 17
📌 參考答案
C. 2 : 1
C. 2 : 1
📌 詳細解釋
題目問及半乳糖分子中氫原子和氧原子的比例。
The question asks for the ratio of hydrogen atoms to oxygen atoms in a galactose molecule.
半乳糖是一種單糖（六碳糖），化學式為 C6H12O6。
Galactose is a monosaccharide (hexose) with the chemical formula C6H12O6.
因此其氫與氧的原子數量比例必定是 12:6，即 2:1。
Therefore, its ratio of hydrogen to oxygen atoms must be 12:6, which is 2:1.
其他選項分析：
Analysis of other options:
所有常見碳水化合物（單糖和雙糖）的氫氧比例均為 2:1，與水分子相同，故其他比例皆錯誤。
All common carbohydrates (monosaccharides and disaccharides) have a hydrogen-to-oxygen ratio of 2:1, identical to water molecules, so other ratios are incorrect.
📌 考試提醒
碳水化合物通式 (General formula of carbohydrates)：通常可寫成 Cx(H2O)y，顯示氫和氧的比例為 2:1。
General formula of carbohydrates: Usually written as Cx(H2O)y, showing the ratio of hydrogen to oxygen is 2:1.
常見錯誤：學生可能忘記半乳糖與葡萄糖是同分異構體，擁有相同的化學式和原子比例。
Common trap: Students may forget that galactose and glucose are isomers, possessing the same chemical formula and atomic ratio.
📌 改正試一試
半乳糖是碳水化合物，其氫和氧的原子比例與水一樣是 2:1。
Galactose is a carbohydrate, and its ratio of hydrogen to oxygen atoms is 2:1, just like water.",
23810918,"第 2 課 第 18 題
Chapter 2 Question 18
📌 參考答案
D. 蔗糖
D. Sucrose
📌 詳細解釋
題目問及哪種糖在本立德試驗中不會呈陽性反應。
The question asks which sugar will not show a positive result in Benedict's test.
本立德試驗用於檢測還原糖的存在。
Benedict's test is used to detect the presence of reducing sugars.
蔗糖是非還原糖，因此不會與本立德試劑反應產生磚紅色沉澱物。
Sucrose is a non-reducing sugar, so it will not react with Benedict's reagent to produce a brick-red precipitate.
其他選項分析：
Analysis of other options:
A、B 和 C 的葡萄糖、果糖和半乳糖都是單糖，所有單糖皆為還原糖，會呈陽性反應。
Glucose, fructose, and galactose in A, B, and C are monosaccharides; all monosaccharides are reducing sugars and will show positive results.
📌 考試提醒
非還原糖 (Non-reducing sugar)：不能還原本立德試劑的糖，最常見的例子是蔗糖。
Non-reducing sugar: A sugar that cannot reduce Benedict's reagent; the most common example is sucrose.
常見錯誤：學生常把蔗糖與麥芽糖混淆，麥芽糖是雙糖但屬於還原糖，而蔗糖則是雙糖中的非還原糖。
Common trap: Students often confuse sucrose with maltose; maltose is a disaccharide but acts as a reducing sugar, whereas sucrose is a non-reducing disaccharide.
📌 改正試一試
蔗糖是非還原糖，不能令本立德試劑產生磚紅色沉澱物。
Sucrose is a non-reducing sugar and cannot produce a brick-red precipitate with Benedict's reagent.",
23810919,"第 2 課 第 19 題
Chapter 2 Question 19
📌 參考答案
D. (1)、(2) 和 (3)
D. (1), (2) and (3)
📌 詳細解釋
題目問及脂質在生物體內的功能。
The question asks about the functions of lipids in organisms.
磷脂是構成細胞膜雙層結構的主要成分。
Phospholipids are the main components forming the bilayer structure of cell membranes.
脂質（如油）儲存在植物種子中作為能量儲備，而皮下脂肪在哺乳動物中起隔熱作用，減少熱量散失。
Lipids (like oils) are stored in plant seeds as energy reserves, while subcutaneous fat provides thermal insulation in mammals to reduce heat loss.
因此，(1)、(2) 和 (3) 均是正確的功能描述。
Therefore, (1), (2), and (3) are all correct descriptions of functions.
📌 考試提醒
磷脂雙分子層 (Phospholipid bilayer)：構成所有細胞膜的基本結構。
Phospholipid bilayer: The basic structure that forms all cell membranes.
常見錯誤：學生常以為植物不會利用脂質儲存能量，實際上許多種子（如花生、葵花籽）富含油脂。
Common trap: Students often think plants do not use lipids for energy storage; in fact, many seeds (like peanuts, sunflower seeds) are rich in oils.
📌 改正試一試
脂質不僅能隔熱和構成細胞膜，也是動植物儲存能量的重要物質。
Lipids not only insulate heat and form cell membranes but are also important energy storage substances for plants and animals.",
23810920,"第 2 課 第 20 題
Chapter 2 Question 20
📌 參考答案
D. 膽固醇
D. Cholesterol
📌 詳細解釋
題目問及哪項不是磷脂分子的組成部分。
The question asks which is not a component of a phospholipid molecule.
磷脂分子由一個甘油分子、兩個脂肪酸分子及一個含有磷酸鹽的基團組成。
A phospholipid molecule is composed of one glycerol molecule, two fatty acid molecules, and a phosphate-containing group.
膽固醇雖然也是脂質，但它是另一種獨立的分子，並不構成磷脂。
Although cholesterol is also a lipid, it is a separate, independent molecule and does not make up phospholipids.
其他選項分析：
Analysis of other options:
A、B 和 C 皆為構成磷脂的基本化學組件。
A, B, and C are all basic chemical components that make up a phospholipid.
📌 考試提醒
磷脂結構 (Phospholipid structure)：包含親水的磷酸鹽頭部和疏水的脂肪酸尾部。
Phospholipid structure: Contains a hydrophilic phosphate head and hydrophobic fatty acid tails.
常見錯誤：學生常混淆甘油三酯和磷脂的結構，磷脂是用一個磷酸基團取代了第三個脂肪酸。
Common trap: Students often confuse the structures of triglycerides and phospholipids; a phospholipid has a phosphate group replacing the third fatty acid.
📌 改正試一試
磷脂分子是由甘油、脂肪酸和磷酸組成，並不包含膽固醇。
A phospholipid molecule is composed of glycerol, fatty acids, and phosphate, and does not contain cholesterol.",
23810921,"第 2 課 第 21 題
Chapter 2 Question 21
📌 參考答案
B. 只有 (1) 和 (3)
B. Only (1) and (3)
📌 詳細解釋
題目要求選出屬於有機物質的選項。
The question asks to select the options that are organic substances.
有機物質通常是含有碳-氫 (C-H) 鍵的複雜化合物，由生物體製造。
Organic substances are usually complex compounds containing carbon-hydrogen (C-H) bonds, produced by living organisms.
葡萄糖和血紅蛋白分別是碳水化合物和蛋白質，屬於有機物；而磷酸鈣是礦物質，屬於無機物。
Glucose and haemoglobin are carbohydrates and proteins respectively, which are organic; calcium phosphate is a mineral, which is inorganic.
其他選項分析：
Analysis of other options:
由於 (2) 磷酸鈣不含有機碳架構，包含 (2) 的選項 A、C 和 D 均錯誤。
Since (2) calcium phosphate lacks an organic carbon framework, options A, C, and D containing (2) are incorrect.
📌 考試提醒
有機物質 (Organic substances)：通常含有碳，並存在於生物體內的複雜分子（除二氧化碳、碳酸鹽等例外）。
Organic substances: Complex molecules usually containing carbon and found in living organisms (with exceptions like carbon dioxide, carbonates).
常見錯誤：學生常以為體內所有的構成物質都是有機的，忽略了骨骼和牙齒中的礦鹽（如磷酸鈣）是無機物。
Common trap: Students often think all structural substances in the body are organic, ignoring that mineral salts (like calcium phosphate) in bones and teeth are inorganic.
📌 改正試一試
磷酸鈣是構成骨骼的礦物質，屬於無機物質。
Calcium phosphate is a mineral that makes up bones and is an inorganic substance.",
